target_property,model_name,dimension,importance
stopping_time,RandomForest,103,0.00745487759072376
stopping_time,RandomForest,104,0.008119063264692033
stopping_time,RandomForest,105,0.0072815256197633765
stopping_time,RandomForest,106,0.007278618331681516
stopping_time,RandomForest,107,0.007493842022103611
stopping_time,RandomForest,108,0.007815947636632596
stopping_time,RandomForest,109,0.0059597595380599735
stopping_time,RandomForest,110,0.008009901942662545
stopping_time,RandomForest,111,0.008762011827952653
stopping_time,RandomForest,112,0.007315690988227132
stopping_time,RandomForest,113,0.011539745859390346
stopping_time,RandomForest,114,0.009291270044165259
stopping_time,RandomForest,115,0.0066436362308077744
stopping_time,RandomForest,116,0.0060053545836977265
stopping_time,RandomForest,117,0.006293268244716945
stopping_time,RandomForest,118,0.007386840632180675
stopping_time,RandomForest,119,0.006307519784751865
stopping_time,RandomForest,120,0.010408338139733157
stopping_time,RandomForest,121,0.010072127110971734
stopping_time,RandomForest,122,0.008214748597863239
stopping_time,RandomForest,123,0.007489008001637227
stopping_time,RandomForest,124,0.007710564750698573
stopping_time,RandomForest,125,0.009081465038239788
stopping_time,RandomForest,126,0.0076698167493940055
stopping_time,RandomForest,127,0.006861407638611411
stopping_time,XGBoost,0,0.003476389916613698
stopping_time,XGBoost,1,0.0043080952018499374
stopping_time,XGBoost,2,0.004822138696908951
stopping_time,XGBoost,3,0.0051229712553322315
stopping_time,XGBoost,4,0.005747223272919655
stopping_time,XGBoost,5,0.006346242967993021
stopping_time,XGBoost,6,0.006799731869250536
stopping_time,XGBoost,7,0.007873228751122952
stopping_time,XGBoost,8,0.007090311963111162
stopping_time,XGBoost,9,0.006859642919152975
stopping_time,XGBoost,10,0.007127601653337479
stopping_time,XGBoost,11,0.009856992401182652
stopping_time,XGBoost,12,0.008316121995449066
stopping_time,XGBoost,13,0.008518503047525883
stopping_time,XGBoost,14,0.009817407466471195
stopping_time,XGBoost,15,0.0068804919719696045
stopping_time,XGBoost,16,0.006286710500717163
stopping_time,XGBoost,17,0.007835815660655499
stopping_time,XGBoost,18,0.008359253406524658
stopping_time,XGBoost,19,0.007973060011863708
stopping_time,XGBoost,20,0.0083331149071455
stopping_time,XGBoost,21,0.008278255350887775
stopping_time,XGBoost,22,0.006579997017979622
stopping_time,XGBoost,23,0.008006813935935497
stopping_time,XGBoost,24,0.008000364527106285
stopping_time,XGBoost,25,0.009434282779693604
stopping_time,XGBoost,26,0.008314725942909718
stopping_time,XGBoost,27,0.007453930098563433
stopping_time,XGBoost,28,0.007706842850893736
stopping_time,XGBoost,29,0.007472168654203415
stopping_time,XGBoost,30,0.008126462809741497
stopping_time,XGBoost,31,0.008722339756786823
stopping_time,XGBoost,32,0.007588408887386322
stopping_time,XGBoost,33,0.007536322344094515
stopping_time,XGBoost,34,0.008298040367662907
stopping_time,XGBoost,35,0.008482265286147594
stopping_time,XGBoost,36,0.009220932610332966
stopping_time,XGBoost,37,0.00755560165271163
stopping_time,XGBoost,38,0.008145373314619064
stopping_time,XGBoost,39,0.00854767020791769
stopping_time,XGBoost,40,0.00861432310193777
stopping_time,XGBoost,41,0.007747718598693609
stopping_time,XGBoost,42,0.009008321911096573
stopping_time,XGBoost,43,0.007493526209145784
stopping_time,XGBoost,44,0.007244796026498079
stopping_time,XGBoost,45,0.007445198949426413
stopping_time,XGBoost,46,0.0077340505085885525
stopping_time,XGBoost,47,0.007892746478319168
stopping_time,XGBoost,48,0.007794704753905535
stopping_time,XGBoost,49,0.008244986645877361
stopping_time,XGBoost,50,0.0076950364746153355
stopping_time,XGBoost,51,0.007479438092559576
stopping_time,XGBoost,52,0.007344549056142569
stopping_time,XGBoost,53,0.007818896323442459
stopping_time,XGBoost,54,0.007763884495943785
stopping_time,XGBoost,55,0.006898446474224329
stopping_time,XGBoost,56,0.007816256023943424
stopping_time,XGBoost,57,0.0077695162035524845
stopping_time,XGBoost,58,0.008025451563298702
stopping_time,XGBoost,59,0.007354422006756067
stopping_time,XGBoost,60,0.009418019093573093
stopping_time,XGBoost,61,0.00817590020596981
stopping_time,XGBoost,62,0.00966558512300253
stopping_time,XGBoost,63,0.008206164464354515
stopping_time,XGBoost,64,0.008873742073774338
stopping_time,XGBoost,65,0.007714502047747374
stopping_time,XGBoost,66,0.009529102593660355
stopping_time,XGBoost,67,0.006949050817638636
stopping_time,XGBoost,68,0.008073988370597363
stopping_time,XGBoost,69,0.008271719329059124
stopping_time,XGBoost,70,0.008208743296563625
stopping_time,XGBoost,71,0.008357747457921505
stopping_time,XGBoost,72,0.007886850275099277
stopping_time,XGBoost,73,0.00768682174384594
stopping_time,XGBoost,74,0.0065275877714157104
stopping_time,XGBoost,75,0.007531051989644766
stopping_time,XGBoost,76,0.008567647077143192
stopping_time,XGBoost,77,0.007049726787954569
stopping_time,XGBoost,78,0.007377182599157095
stopping_time,XGBoost,79,0.009379961527884007
stopping_time,XGBoost,80,0.007449143100529909
stopping_time,XGBoost,81,0.0074182190001010895
stopping_time,XGBoost,82,0.008378853090107441
stopping_time,XGBoost,83,0.007996786385774612
stopping_time,XGBoost,84,0.007697571534663439
stopping_time,XGBoost,85,0.01001577079296112
stopping_time,XGBoost,86,0.008311890996992588
stopping_time,XGBoost,87,0.00923027191311121
stopping_time,XGBoost,88,0.007601957768201828
stopping_time,XGBoost,89,0.007577755954116583
stopping_time,XGBoost,90,0.008810061030089855
stopping_time,XGBoost,91,0.007598323281854391
stopping_time,XGBoost,92,0.008627968840301037
stopping_time,XGBoost,93,0.00855772290378809
stopping_time,XGBoost,94,0.00661489786580205
stopping_time,XGBoost,95,0.008197209797799587
stopping_time,XGBoost,96,0.007780275773257017
stopping_time,XGBoost,97,0.008166508749127388
stopping_time,XGBoost,98,0.008236667141318321
stopping_time,XGBoost,99,0.007240550126880407
stopping_time,XGBoost,100,0.008123768493533134
stopping_time,XGBoost,101,0.006460524629801512
stopping_time,XGBoost,102,0.00800431426614523
stopping_time,XGBoost,103,0.008892315439879894
stopping_time,XGBoost,104,0.00853172317147255
stopping_time,XGBoost,105,0.0078021809458732605
stopping_time,XGBoost,106,0.006716862320899963
stopping_time,XGBoost,107,0.007305843289941549
stopping_time,XGBoost,108,0.00803160760551691
stopping_time,XGBoost,109,0.0070162429474294186
stopping_time,XGBoost,110,0.007754089776426554
stopping_time,XGBoost,111,0.00780124356970191
stopping_time,XGBoost,112,0.008012966252863407
stopping_time,XGBoost,113,0.0072745694778859615
stopping_time,XGBoost,114,0.007934006862342358
stopping_time,XGBoost,115,0.007939649745821953
stopping_time,XGBoost,116,0.007495251949876547
stopping_time,XGBoost,117,0.0073884017765522
stopping_time,XGBoost,118,0.007533517200499773
stopping_time,XGBoost,119,0.007688935846090317
stopping_time,XGBoost,120,0.008513803593814373
stopping_time,XGBoost,121,0.008080335333943367
stopping_time,XGBoost,122,0.007839427329599857
stopping_time,XGBoost,123,0.007726739626377821
stopping_time,XGBoost,124,0.007100224960595369
stopping_time,XGBoost,125,0.008195167407393456
stopping_time,XGBoost,126,0.008204997517168522
stopping_time,XGBoost,127,0.009263654239475727
stopping_time,LightGBM,0,27.333333333333332
stopping_time,LightGBM,1,18.0
stopping_time,LightGBM,2,17.333333333333332
stopping_time,LightGBM,3,20.666666666666668
stopping_time,LightGBM,4,21.333333333333332
stopping_time,LightGBM,5,17.666666666666668
stopping_time,LightGBM,6,24.666666666666668
stopping_time,LightGBM,7,28.666666666666668
stopping_time,LightGBM,8,20.666666666666668
stopping_time,LightGBM,9,22.666666666666668
stopping_time,LightGBM,10,22.333333333333332
stopping_time,LightGBM,11,25.666666666666668
stopping_time,LightGBM,12,29.333333333333332
stopping_time,LightGBM,13,27.0
stopping_time,LightGBM,14,22.666666666666668
stopping_time,LightGBM,15,23.333333333333332
stopping_time,LightGBM,16,21.0
stopping_time,LightGBM,17,23.333333333333332
stopping_time,LightGBM,18,16.666666666666668
stopping_time,LightGBM,19,26.0
stopping_time,LightGBM,20,25.0
stopping_time,LightGBM,21,18.333333333333332
stopping_time,LightGBM,22,23.666666666666668
stopping_time,LightGBM,23,22.333333333333332
stopping_time,LightGBM,24,17.0
stopping_time,LightGBM,25,31.0
stopping_time,LightGBM,26,29.666666666666668
stopping_time,LightGBM,27,18.666666666666668
stopping_time,LightGBM,28,24.666666666666668
stopping_time,LightGBM,29,20.666666666666668
stopping_time,LightGBM,30,29.0
stopping_time,LightGBM,31,16.666666666666668
stopping_time,LightGBM,32,32.0
stopping_time,LightGBM,33,16.666666666666668
stopping_time,LightGBM,34,24.0
stopping_time,LightGBM,35,28.666666666666668
stopping_time,LightGBM,36,24.333333333333332
stopping_time,LightGBM,37,18.666666666666668
stopping_time,LightGBM,38,29.666666666666668
stopping_time,LightGBM,39,27.0
stopping_time,LightGBM,40,20.666666666666668
stopping_time,LightGBM,41,21.333333333333332
stopping_time,LightGBM,42,15.0
stopping_time,LightGBM,43,24.666666666666668
stopping_time,LightGBM,44,19.333333333333332
stopping_time,LightGBM,45,20.333333333333332
stopping_time,LightGBM,46,19.666666666666668
stopping_time,LightGBM,47,20.333333333333332
stopping_time,LightGBM,48,22.666666666666668
stopping_time,LightGBM,49,33.666666666666664
stopping_time,LightGBM,50,22.666666666666668
stopping_time,LightGBM,51,24.666666666666668
stopping_time,LightGBM,52,26.666666666666668
stopping_time,LightGBM,53,19.666666666666668
stopping_time,LightGBM,54,25.666666666666668
stopping_time,LightGBM,55,19.0
stopping_time,LightGBM,56,25.0
stopping_time,LightGBM,57,23.333333333333332
stopping_time,LightGBM,58,24.333333333333332
stopping_time,LightGBM,59,29.0
stopping_time,LightGBM,60,20.0
stopping_time,LightGBM,61,19.333333333333332
stopping_time,LightGBM,62,26.666666666666668
stopping_time,LightGBM,63,20.666666666666668
stopping_time,LightGBM,64,28.333333333333332
stopping_time,LightGBM,65,24.666666666666668
stopping_time,LightGBM,66,18.666666666666668
stopping_time,LightGBM,67,22.666666666666668
stopping_time,LightGBM,68,23.333333333333332
stopping_time,LightGBM,69,23.333333333333332
stopping_time,LightGBM,70,14.333333333333334
stopping_time,LightGBM,71,18.333333333333332
stopping_time,LightGBM,72,26.0
stopping_time,LightGBM,73,27.666666666666668
stopping_time,LightGBM,74,21.333333333333332
stopping_time,LightGBM,75,14.666666666666666
stopping_time,LightGBM,76,23.666666666666668
stopping_time,LightGBM,77,19.666666666666668
stopping_time,LightGBM,78,22.0
stopping_time,LightGBM,79,27.0
stopping_time,LightGBM,80,25.666666666666668
stopping_time,LightGBM,81,23.0
stopping_time,LightGBM,82,20.333333333333332
stopping_time,LightGBM,83,20.333333333333332
stopping_time,LightGBM,84,20.0
stopping_time,LightGBM,85,28.0
stopping_time,LightGBM,86,31.666666666666668
stopping_time,LightGBM,87,30.0
stopping_time,LightGBM,88,20.666666666666668
stopping_time,LightGBM,89,23.666666666666668
stopping_time,LightGBM,90,27.0
stopping_time,LightGBM,91,22.0
stopping_time,LightGBM,92,20.333333333333332
stopping_time,LightGBM,93,34.333333333333336
stopping_time,LightGBM,94,35.0
stopping_time,LightGBM,95,26.0
stopping_time,LightGBM,96,26.666666666666668
stopping_time,LightGBM,97,30.333333333333332
stopping_time,LightGBM,98,23.666666666666668
stopping_time,LightGBM,99,35.0
stopping_time,LightGBM,100,23.333333333333332
stopping_time,LightGBM,101,23.666666666666668
stopping_time,LightGBM,102,24.666666666666668
stopping_time,LightGBM,103,20.666666666666668
stopping_time,LightGBM,104,20.333333333333332
stopping_time,LightGBM,105,20.666666666666668
stopping_time,LightGBM,106,20.333333333333332
stopping_time,LightGBM,107,20.333333333333332
stopping_time,LightGBM,108,23.666666666666668
stopping_time,LightGBM,109,23.666666666666668
stopping_time,LightGBM,110,26.666666666666668
stopping_time,LightGBM,111,27.0
stopping_time,LightGBM,112,19.666666666666668
stopping_time,LightGBM,113,18.666666666666668
stopping_time,LightGBM,114,28.666666666666668
stopping_time,LightGBM,115,22.333333333333332
stopping_time,LightGBM,116,17.0
stopping_time,LightGBM,117,20.333333333333332
stopping_time,LightGBM,118,23.666666666666668
stopping_time,LightGBM,119,27.333333333333332
stopping_time,LightGBM,120,26.0
stopping_time,LightGBM,121,22.666666666666668
stopping_time,LightGBM,122,33.666666666666664
stopping_time,LightGBM,123,19.0
stopping_time,LightGBM,124,26.0
stopping_time,LightGBM,125,17.666666666666668
stopping_time,LightGBM,126,23.666666666666668
stopping_time,LightGBM,127,21.0
maximum_excursion,RandomForest,0,0.007758214796591017
maximum_excursion,RandomForest,1,0.007938989361333386
maximum_excursion,RandomForest,2,0.007870512300842928
maximum_excursion,RandomForest,3,0.007469523740827992
maximum_excursion,RandomForest,4,0.008127695290838411
maximum_excursion,RandomForest,5,0.007888480607638063
maximum_excursion,RandomForest,6,0.007438946729964158
maximum_excursion,RandomForest,7,0.007718495684769796
maximum_excursion,RandomForest,8,0.007843838038794765
maximum_excursion,RandomForest,9,0.007803564922969298
maximum_excursion,RandomForest,10,0.007435045511778069
maximum_excursion,RandomForest,11,0.007540260691314267
maximum_excursion,RandomForest,12,0.007626295337788052
maximum_excursion,RandomForest,13,0.008105733142000164
maximum_excursion,RandomForest,14,0.007835785031480686
maximum_excursion,RandomForest,15,0.0077790033500181035
maximum_excursion,RandomForest,16,0.0080569319468819
maximum_excursion,RandomForest,17,0.008044435854188878
maximum_excursion,RandomForest,18,0.008063893746098666
maximum_excursion,RandomForest,19,0.007511656346606642
maximum_excursion,RandomForest,20,0.00781340068325663
maximum_excursion,RandomForest,21,0.007592191218842516
maximum_excursion,RandomForest,22,0.008112129502510187
maximum_excursion,RandomForest,23,0.007604629245046932
maximum_excursion,RandomForest,24,0.008320562635797151
maximum_excursion,RandomForest,25,0.007968337120245118
maximum_excursion,RandomForest,26,0.007805584423490555
maximum_excursion,RandomForest,27,0.007979212822945612
maximum_excursion,RandomForest,28,0.007922450344868624
maximum_excursion,RandomForest,29,0.007854120426197068
maximum_excursion,RandomForest,30,0.0073396870717325905
maximum_excursion,RandomForest,31,0.007367536731983551
maximum_excursion,RandomForest,32,0.007516915813592528
maximum_excursion,RandomForest,33,0.007975710907378064
maximum_excursion,RandomForest,34,0.008259255457803491
maximum_excursion,RandomForest,35,0.008067034917003321
maximum_excursion,RandomForest,36,0.007960997890966949
maximum_excursion,RandomForest,37,0.007024163952814729
maximum_excursion,RandomForest,38,0.007916949908723133
maximum_excursion,RandomForest,39,0.008085062935923806
maximum_excursion,RandomForest,40,0.007609207020860115
maximum_excursion,RandomForest,41,0.007826195035267039
maximum_excursion,RandomForest,42,0.007599249950275315
maximum_excursion,RandomForest,43,0.007531336679311883
maximum_excursion,RandomForest,44,0.00731167100826497
maximum_excursion,RandomForest,45,0.007384503059917925
maximum_excursion,RandomForest,46,0.008187552152389935
maximum_excursion,RandomForest,47,0.007832919543041184
maximum_excursion,RandomForest,48,0.007289267524710475
maximum_excursion,RandomForest,49,0.008296385440510078
maximum_excursion,RandomForest,50,0.007823177344941978
maximum_excursion,RandomForest,51,0.0076713126097637694
maximum_excursion,RandomForest,52,0.007631779352899881
maximum_excursion,RandomForest,53,0.007346239445177416
maximum_excursion,RandomForest,54,0.007597222172870555
maximum_excursion,RandomForest,55,0.0076516381770090685
maximum_excursion,RandomForest,56,0.008491728723870946
maximum_excursion,RandomForest,57,0.007766688173149012
maximum_excursion,RandomForest,58,0.007157172815867442
maximum_excursion,RandomForest,59,0.00807455449804064
maximum_excursion,RandomForest,60,0.008018233695619692
maximum_excursion,RandomForest,61,0.008161229133799503
maximum_excursion,RandomForest,62,0.008396640479148712
maximum_excursion,RandomForest,63,0.007559244433779665
maximum_excursion,RandomForest,64,0.007961640882726521
maximum_excursion,RandomForest,65,0.008413188506855226
maximum_excursion,RandomForest,66,0.007754308150627481
maximum_excursion,RandomForest,67,0.0074875527088304585
maximum_excursion,RandomForest,68,0.007664174367911658
maximum_excursion,RandomForest,69,0.007962947707621576
maximum_excursion,RandomForest,70,0.007874722744782639
maximum_excursion,RandomForest,71,0.007661224854538159
maximum_excursion,RandomForest,72,0.00760538697210601
maximum_excursion,RandomForest,73,0.008106294911058338
maximum_excursion,RandomForest,74,0.0072545343152059195
maximum_excursion,RandomForest,75,0.007691219633938856
maximum_excursion,RandomForest,76,0.008136282992851492
maximum_excursion,RandomForest,77,0.009042583353870594
maximum_excursion,RandomForest,78,0.00772072604984261
maximum_excursion,RandomForest,79,0.008091670274724344
maximum_excursion,RandomForest,80,0.008079189823734501
maximum_excursion,RandomForest,81,0.007720578177921812
maximum_excursion,RandomForest,82,0.007232353292269393
maximum_excursion,RandomForest,83,0.007592819685651442
maximum_excursion,RandomForest,84,0.008111904983788712
maximum_excursion,RandomForest,85,0.007603596162764767
maximum_excursion,RandomForest,86,0.007585980395045881
maximum_excursion,RandomForest,87,0.00796536543269818
maximum_excursion,RandomForest,88,0.007533491631627778
maximum_excursion,RandomForest,89,0.008059190252640826
maximum_excursion,RandomForest,90,0.007852137919352934
maximum_excursion,RandomForest,91,0.007645313917888183
maximum_excursion,RandomForest,92,0.0075979123086281665
maximum_excursion,RandomForest,93,0.008311499320101832
maximum_excursion,RandomForest,94,0.007587738696899291
maximum_excursion,RandomForest,95,0.007843372708844894
maximum_excursion,RandomForest,96,0.007561840664666372
maximum_excursion,RandomForest,97,0.008233116542671844
maximum_excursion,RandomForest,98,0.008319538044708231
maximum_excursion,RandomForest,99,0.008033290129241645
maximum_excursion,RandomForest,100,0.0077961132296327324
maximum_excursion,RandomForest,101,0.007652298751166939
maximum_excursion,RandomForest,102,0.007460294923484538
maximum_excursion,RandomForest,103,0.008073043510188145
maximum_excursion,RandomForest,104,0.008118993739533146
maximum_excursion,RandomForest,105,0.008195453856093998
maximum_excursion,RandomForest,106,0.0072823381657574696
maximum_excursion,RandomForest,107,0.007813384304618086
maximum_excursion,RandomForest,108,0.008238732846270264
maximum_excursion,RandomForest,109,0.007643287131070695
maximum_excursion,RandomForest,110,0.008329746878473973
maximum_excursion,RandomForest,111,0.007971189118776529
maximum_excursion,RandomForest,112,0.007401129533192643
maximum_excursion,RandomForest,113,0.008217434440606058
maximum_excursion,RandomForest,114,0.007773008546406894
maximum_excursion,RandomForest,115,0.007732232355079474
maximum_excursion,RandomForest,116,0.007578318219680971
maximum_excursion,RandomForest,117,0.007857399703274549
maximum_excursion,RandomForest,118,0.007724771121353293
maximum_excursion,RandomForest,119,0.008273848819198043
maximum_excursion,RandomForest,120,0.007243032462887659
maximum_excursion,RandomForest,121,0.00799911787650015
maximum_excursion,RandomForest,122,0.007539296737490959
maximum_excursion,RandomForest,123,0.007788644356657343
maximum_excursion,RandomForest,124,0.007940286198204546
maximum_excursion,RandomForest,125,0.007853126247998244
maximum_excursion,RandomForest,126,0.007700689834822698
maximum_excursion,RandomForest,127,0.007345713658606408
maximum_excursion,XGBoost,0,0.0016951387515291572
maximum_excursion,XGBoost,1,0.002634798176586628
maximum_excursion,XGBoost,2,0.0033628700766712427
maximum_excursion,XGBoost,3,0.0039427862502634525
maximum_excursion,XGBoost,4,0.004166591912508011
maximum_excursion,XGBoost,5,0.004886272829025984
maximum_excursion,XGBoost,6,0.00487772561609745
maximum_excursion,XGBoost,7,0.005496807396411896
maximum_excursion,XGBoost,8,0.00585919851437211
maximum_excursion,XGBoost,9,0.005841450300067663
maximum_excursion,XGBoost,10,0.005907370243221521
maximum_excursion,XGBoost,11,0.006441058591008186
maximum_excursion,XGBoost,12,0.006701810751110315
maximum_excursion,XGBoost,13,0.006547968834638596
maximum_excursion,XGBoost,14,0.006899975705891848
maximum_excursion,XGBoost,15,0.00690904026851058
maximum_excursion,XGBoost,16,0.00700429268181324
maximum_excursion,XGBoost,17,0.007386498153209686
maximum_excursion,XGBoost,18,0.00729789724573493
maximum_excursion,XGBoost,19,0.007211603224277496
maximum_excursion,XGBoost,20,0.007572740316390991
maximum_excursion,XGBoost,21,0.007199218031018972
maximum_excursion,XGBoost,22,0.007408732082694769
maximum_excursion,XGBoost,23,0.007603479083627462
maximum_excursion,XGBoost,24,0.007540176156908274
maximum_excursion,XGBoost,25,0.007247410714626312
maximum_excursion,XGBoost,26,0.0073392800986766815
maximum_excursion,XGBoost,27,0.007762735243886709
maximum_excursion,XGBoost,28,0.007539391051977873
maximum_excursion,XGBoost,29,0.007947870530188084
maximum_excursion,XGBoost,30,0.007937222719192505
maximum_excursion,XGBoost,31,0.008068225346505642
maximum_excursion,XGBoost,32,0.007545111235231161
maximum_excursion,XGBoost,33,0.007714822888374329
maximum_excursion,XGBoost,34,0.00758327404037118
maximum_excursion,XGBoost,35,0.007473574951291084
maximum_excursion,XGBoost,36,0.008232288993895054
maximum_excursion,XGBoost,37,0.0073733883909881115
maximum_excursion,XGBoost,38,0.007970919832587242
maximum_excursion,XGBoost,39,0.007961257360875607
maximum_excursion,XGBoost,40,0.007881839759647846
maximum_excursion,XGBoost,41,0.008051185868680477
maximum_excursion,XGBoost,42,0.00812962744385004
maximum_excursion,XGBoost,43,0.0077811977826058865
maximum_excursion,XGBoost,44,0.007854405790567398
maximum_excursion,XGBoost,45,0.007513806223869324
maximum_excursion,XGBoost,46,0.00841143261641264
maximum_excursion,XGBoost,47,0.0077521526254713535
maximum_excursion,XGBoost,48,0.00804375484585762
maximum_excursion,XGBoost,49,0.008501802571117878
maximum_excursion,XGBoost,50,0.008471190929412842
maximum_excursion,XGBoost,51,0.008285787887871265
maximum_excursion,XGBoost,52,0.007971703074872494
maximum_excursion,XGBoost,53,0.00839654728770256
maximum_excursion,XGBoost,54,0.00829500425606966
maximum_excursion,XGBoost,55,0.007740080822259188
maximum_excursion,XGBoost,56,0.00848421361297369
maximum_excursion,XGBoost,57,0.007865410298109055
maximum_excursion,XGBoost,58,0.00809126440435648
maximum_excursion,XGBoost,59,0.008345834910869598
maximum_excursion,XGBoost,60,0.008392185904085636
maximum_excursion,XGBoost,61,0.008251518942415714
maximum_excursion,XGBoost,62,0.008139248937368393
maximum_excursion,XGBoost,63,0.008501174859702587
maximum_excursion,XGBoost,64,0.008301359601318836
maximum_excursion,XGBoost,65,0.008318863809108734
maximum_excursion,XGBoost,66,0.008313611149787903
maximum_excursion,XGBoost,67,0.008165448904037476
maximum_excursion,XGBoost,68,0.007761351764202118
maximum_excursion,XGBoost,69,0.007935803383588791
maximum_excursion,XGBoost,70,0.008272613398730755
maximum_excursion,XGBoost,71,0.008630315773189068
maximum_excursion,XGBoost,72,0.008155494928359985
maximum_excursion,XGBoost,73,0.008615204133093357
maximum_excursion,XGBoost,74,0.008199061267077923
maximum_excursion,XGBoost,75,0.0091830650344491
maximum_excursion,XGBoost,76,0.008355360478162766
maximum_excursion,XGBoost,77,0.008394964970648289
maximum_excursion,XGBoost,78,0.008542097173631191
maximum_excursion,XGBoost,79,0.008213763125240803
maximum_excursion,XGBoost,80,0.008641424588859081
maximum_excursion,XGBoost,81,0.00838757399469614
maximum_excursion,XGBoost,82,0.008215785957872868
maximum_excursion,XGBoost,83,0.008231301791965961
maximum_excursion,XGBoost,84,0.008385326713323593
maximum_excursion,XGBoost,85,0.008886811323463917
