target_property,model_name,dimension,importance
binary_length,RandomForest,31,0.007681591962768129
binary_length,RandomForest,32,0.008137233756123474
binary_length,RandomForest,33,0.007363425754652006
binary_length,RandomForest,34,0.00827585017439893
binary_length,RandomForest,35,0.008216444083913747
binary_length,RandomForest,36,0.0076922724803179035
binary_length,RandomForest,37,0.007409169463492894
binary_length,RandomForest,38,0.007497869258644679
binary_length,RandomForest,39,0.00830023438547619
binary_length,RandomForest,40,0.007492262246417461
binary_length,RandomForest,41,0.006930064167119056
binary_length,RandomForest,42,0.007610840440059208
binary_length,RandomForest,43,0.007758586734134501
binary_length,RandomForest,44,0.008707292844865053
binary_length,RandomForest,45,0.007199195997381004
binary_length,RandomForest,46,0.007853765188655534
binary_length,RandomForest,47,0.009249617979126604
binary_length,RandomForest,48,0.008368406423531746
binary_length,RandomForest,49,0.007372937702119704
binary_length,RandomForest,50,0.006647271420623378
binary_length,RandomForest,51,0.007574368512277536
binary_length,RandomForest,52,0.007799132805553969
binary_length,RandomForest,53,0.008038646180626958
binary_length,RandomForest,54,0.008214213034623875
binary_length,RandomForest,55,0.007970173724994348
binary_length,RandomForest,56,0.008029215759849434
binary_length,RandomForest,57,0.00775080125081027
binary_length,RandomForest,58,0.008756752457239619
binary_length,RandomForest,59,0.008610331492774171
binary_length,RandomForest,60,0.007795519173239283
binary_length,RandomForest,61,0.006826298442308798
binary_length,RandomForest,62,0.008079784112203045
binary_length,RandomForest,63,0.007815773427393046
binary_length,RandomForest,64,0.008046068277556537
binary_length,RandomForest,65,0.007309512633891797
binary_length,RandomForest,66,0.007437483156718836
binary_length,RandomForest,67,0.00760280374942658
binary_length,RandomForest,68,0.007743474615300292
binary_length,RandomForest,69,0.007573334594386118
binary_length,RandomForest,70,0.008271084607291933
binary_length,RandomForest,71,0.007668429132431154
binary_length,RandomForest,72,0.007755758455301414
binary_length,RandomForest,73,0.008007849545520777
binary_length,RandomForest,74,0.0073907995306512295
binary_length,RandomForest,75,0.007935407703481365
binary_length,RandomForest,76,0.00729158936398398
binary_length,RandomForest,77,0.007604251814355046
binary_length,RandomForest,78,0.007530785170832247
binary_length,RandomForest,79,0.007327009485072776
binary_length,RandomForest,80,0.007824649817800622
binary_length,RandomForest,81,0.008316774060553079
binary_length,RandomForest,82,0.007449724352378796
binary_length,RandomForest,83,0.00742638692532385
binary_length,RandomForest,84,0.008296246630594573
binary_length,RandomForest,85,0.0075234175366175856
binary_length,RandomForest,86,0.008044484971278841
binary_length,RandomForest,87,0.007925221228848242
binary_length,RandomForest,88,0.00862194119183628
binary_length,RandomForest,89,0.007750690235178137
binary_length,RandomForest,90,0.007869742105607428
binary_length,RandomForest,91,0.007863650423837637
binary_length,RandomForest,92,0.008757754776862334
binary_length,RandomForest,93,0.008088722266451286
binary_length,RandomForest,94,0.008164463118379586
binary_length,RandomForest,95,0.00730678185649033
binary_length,RandomForest,96,0.007586508685310046
binary_length,RandomForest,97,0.008461585455870245
binary_length,RandomForest,98,0.008555305770088659
binary_length,RandomForest,99,0.007118281149252248
binary_length,RandomForest,100,0.00822243262570889
binary_length,RandomForest,101,0.007153764094299268
binary_length,RandomForest,102,0.007812743321553631
binary_length,RandomForest,103,0.008098145555915513
binary_length,RandomForest,104,0.008000086234627465
binary_length,RandomForest,105,0.007253606337494745
binary_length,RandomForest,106,0.007990936897593691
binary_length,RandomForest,107,0.007523978760486161
binary_length,RandomForest,108,0.008321040322118656
binary_length,RandomForest,109,0.007957696140825497
binary_length,RandomForest,110,0.008480095067707753
binary_length,RandomForest,111,0.007561939049642276
binary_length,RandomForest,112,0.008165449275971267
binary_length,RandomForest,113,0.007511840198956435
binary_length,RandomForest,114,0.00847440213066999
binary_length,RandomForest,115,0.007015953545075333
binary_length,RandomForest,116,0.007155529291559819
binary_length,RandomForest,117,0.007408309681226158
binary_length,RandomForest,118,0.008541896853958742
binary_length,RandomForest,119,0.007729830839426988
binary_length,RandomForest,120,0.007628630816761431
binary_length,RandomForest,121,0.00773075118828833
binary_length,RandomForest,122,0.007471987590398857
binary_length,RandomForest,123,0.00810801886235604
binary_length,RandomForest,124,0.007244407798343941
binary_length,RandomForest,125,0.006877288360489504
binary_length,RandomForest,126,0.007761904963517878
binary_length,RandomForest,127,0.007412626994980913
level_set,RandomForest,0,0.007434441089446289
level_set,RandomForest,1,0.008437178594956752
level_set,RandomForest,2,0.007851598421172055
level_set,RandomForest,3,0.007874688729976959
level_set,RandomForest,4,0.007991734664747412
level_set,RandomForest,5,0.007572442854146528
level_set,RandomForest,6,0.007732688679881719
level_set,RandomForest,7,0.008002179452195043
level_set,RandomForest,8,0.008051688403859766
level_set,RandomForest,9,0.007862820014687865
level_set,RandomForest,10,0.007594660407771481
level_set,RandomForest,11,0.007710382060893336
level_set,RandomForest,12,0.008047067322423367
level_set,RandomForest,13,0.007385309418357809
level_set,RandomForest,14,0.007900616538683656
level_set,RandomForest,15,0.00788601011748045
level_set,RandomForest,16,0.00797585896544405
level_set,RandomForest,17,0.007987378504607593
level_set,RandomForest,18,0.00789215598678291
level_set,RandomForest,19,0.007938769704097529
level_set,RandomForest,20,0.008242292777563321
level_set,RandomForest,21,0.007457283369762523
level_set,RandomForest,22,0.0073959621761245115
level_set,RandomForest,23,0.008032527498672792
level_set,RandomForest,24,0.008104426544159968
level_set,RandomForest,25,0.008101415110485736
level_set,RandomForest,26,0.008093831286868412
level_set,RandomForest,27,0.007657885312757465
level_set,RandomForest,28,0.007867822168431718
level_set,RandomForest,29,0.008508412426926622
level_set,RandomForest,30,0.007801894188810875
level_set,RandomForest,31,0.007447460695595117
level_set,RandomForest,32,0.008506175695379297
level_set,RandomForest,33,0.00744995361142798
level_set,RandomForest,34,0.008010111890344259
level_set,RandomForest,35,0.0073271894136008806
level_set,RandomForest,36,0.008260675063036165
level_set,RandomForest,37,0.007197762877771628
level_set,RandomForest,38,0.007751431098027737
level_set,RandomForest,39,0.007848224861953555
level_set,RandomForest,40,0.008069708097458201
level_set,RandomForest,41,0.007885158141800835
level_set,RandomForest,42,0.007372169702075477
level_set,RandomForest,43,0.008097164824115708
level_set,RandomForest,44,0.007857542046758457
level_set,RandomForest,45,0.007983117572024457
level_set,RandomForest,46,0.00797489072460851
level_set,RandomForest,47,0.008263614889392186
level_set,RandomForest,48,0.007808237223520353
level_set,RandomForest,49,0.007478586387942669
level_set,RandomForest,50,0.007759108809222602
level_set,RandomForest,51,0.008215368587784001
level_set,RandomForest,52,0.007373321447714956
level_set,RandomForest,53,0.007470139048191354
level_set,RandomForest,54,0.00800141391688742
level_set,RandomForest,55,0.008169110984260564
level_set,RandomForest,56,0.007679646163765546
level_set,RandomForest,57,0.007697069952486177
level_set,RandomForest,58,0.007537432114349622
level_set,RandomForest,59,0.007354783868251072
level_set,RandomForest,60,0.007955963757101708
level_set,RandomForest,61,0.007788365790884821
level_set,RandomForest,62,0.007340080206573565
level_set,RandomForest,63,0.00737508796480498
level_set,RandomForest,64,0.007749943577583509
level_set,RandomForest,65,0.007708610717085488
level_set,RandomForest,66,0.00769162124309501
level_set,RandomForest,67,0.007667234367440473
level_set,RandomForest,68,0.008114583138756083
level_set,RandomForest,69,0.0076416599910011955
level_set,RandomForest,70,0.007629255840786664
level_set,RandomForest,71,0.008289444177078215
level_set,RandomForest,72,0.007930712277564488
level_set,RandomForest,73,0.007430623045612136
level_set,RandomForest,74,0.007856831534502156
level_set,RandomForest,75,0.00787835061670019
level_set,RandomForest,76,0.007800991204175996
level_set,RandomForest,77,0.007722064591543926
level_set,RandomForest,78,0.007530126059700716
level_set,RandomForest,79,0.007749651345803075
level_set,RandomForest,80,0.007844665512278408
level_set,RandomForest,81,0.008356811163461148
level_set,RandomForest,82,0.007805130224247327
level_set,RandomForest,83,0.008244414202722365
level_set,RandomForest,84,0.0077468855372947645
level_set,RandomForest,85,0.007847040415081979
level_set,RandomForest,86,0.007878776415975244
level_set,RandomForest,87,0.007613714903201181
level_set,RandomForest,88,0.008124598990474205
level_set,RandomForest,89,0.008257517569346996
level_set,RandomForest,90,0.007774609814433828
level_set,RandomForest,91,0.0075264721166915394
level_set,RandomForest,92,0.007666659993586013
level_set,RandomForest,93,0.00776861977608097
level_set,RandomForest,94,0.007588245668096877
level_set,RandomForest,95,0.007495630653446464
level_set,RandomForest,96,0.0074598989210065665
level_set,RandomForest,97,0.007669974529460603
level_set,RandomForest,98,0.007887101061729993
level_set,RandomForest,99,0.007657275449785528
level_set,RandomForest,100,0.008064625883798103
level_set,RandomForest,101,0.007378249003072042
level_set,RandomForest,102,0.0075766190356135864
level_set,RandomForest,103,0.007903112652566237
level_set,RandomForest,104,0.007995066553006535
level_set,RandomForest,105,0.007537821023337948
level_set,RandomForest,106,0.007627136921696749
level_set,RandomForest,107,0.007753018454345638
level_set,RandomForest,108,0.007922070130129867
level_set,RandomForest,109,0.007622467577561393
level_set,RandomForest,110,0.00756175304171752
level_set,RandomForest,111,0.007530490460594304
level_set,RandomForest,112,0.007813519808509703
level_set,RandomForest,113,0.007468388280458009
level_set,RandomForest,114,0.008114024849056828
level_set,RandomForest,115,0.007748834940501027
level_set,RandomForest,116,0.007786395618245942
level_set,RandomForest,117,0.008235824670803926
level_set,RandomForest,118,0.0077601195014206596
level_set,RandomForest,119,0.008355869293812542
level_set,RandomForest,120,0.008096633548290691
level_set,RandomForest,121,0.008264057799542323
level_set,RandomForest,122,0.007659475101165787
level_set,RandomForest,123,0.008275503121980719
level_set,RandomForest,124,0.007214410808812834
level_set,RandomForest,125,0.00783992347794646
level_set,RandomForest,126,0.007761999329157901
level_set,RandomForest,127,0.007827352244735025
