node,in_degree_centrality,out_degree_centrality,betweenness_centrality,closeness_centrality,pagerank
29,2.000040000800016e-05,2.000040000800016e-05,3.0235584423376935e-05,0.002160397558526492,0.000358703627129768
30,2.000040000800016e-05,2.000040000800016e-05,0.0,3.636436365090938e-05,2.77765638892546e-05
31,2.000040000800016e-05,2.000040000800016e-05,4.9689487579503185e-05,0.0011092753003397698,0.00022563227311653015
32,2.000040000800016e-05,2.000040000800016e-05,2.5391640665626625e-06,0.0008078422034850823,0.00021322323871893965
33,2.000040000800016e-05,2.000040000800016e-05,0.0,3.636436365090938e-05,2.77765638892546e-05
34,4.000080001600032e-05,2.000040000800016e-05,4.7228451638065524e-05,0.003791257726907062,0.0005129618047651852
35,2.000040000800016e-05,2.000040000800016e-05,4.3165789131565266e-05,0.0019278983898013695,0.00026639828545328465
36,2.000040000800016e-05,2.000040000800016e-05,0.0,3.636436365090938e-05,2.77765638892546e-05
37,2.000040000800016e-05,2.000040000800016e-05,3.199346723868955e-05,0.001464135660417801,0.0002698308183191666
38,2.000040000800016e-05,2.000040000800016e-05,2.4610359414376577e-05,0.0016944009061841648,0.00032718445904697085
39,2.000040000800016e-05,2.000040000800016e-05,0.0,3.636436365090938e-05,2.77765638892546e-05
40,4.000080001600032e-05,2.000040000800016e-05,5.6564762590503626e-05,0.004814685321657752,0.0005626174512487523
41,2.000040000800016e-05,2.000040000800016e-05,3.832184537381495e-05,0.0007538297164709845,0.00020092324292891823
42,2.000040000800016e-05,2.000040000800016e-05,0.0,3.636436365090938e-05,2.77765638892546e-05
43,2.000040000800016e-05,2.000040000800016e-05,1.2461435957438298e-05,0.0006176454096511316,0.00016132111401331742
44,2.000040000800016e-05,2.000040000800016e-05,2.875115004600184e-05,0.002244755360962988,0.0003620955238382114
45,2.000040000800016e-05,2.000040000800016e-05,0.0,3.636436365090938e-05,2.77765638892546e-05
46,4.000080001600032e-05,2.000040000800016e-05,5.187707508300332e-05,0.001875905634929735,0.00024353210088641397
47,2.000040000800016e-05,2.000040000800016e-05,0.00010969188767550702,0.0020911605645632107,0.0003615983071671314
48,2.000040000800016e-05,2.000040000800016e-05,0.0,3.636436365090938e-05,2.77765638892546e-05
49,2.000040000800016e-05,2.000040000800016e-05,2.625105004200168e-05,0.0011702810941487752,0.0002371958204069086
50,2.000040000800016e-05,2.000040000800016e-05,7.50030001200048e-06,0.0004557436868710831,0.00016989319700743034
51,2.000040000800016e-05,2.000040000800016e-05,0.0,3.600072001440029e-05,2.6791435065962828e-05
52,4.000080001600032e-05,2.000040000800016e-05,4.039224068962759e-05,0.0038263491038172132,0.0004985995041381419
53,2.000040000800016e-05,2.000040000800016e-05,3.6954603184127367e-05,0.0019426580013600305,0.00028440635067619534
54,2.000040000800016e-05,2.000040000800016e-05,0.0,3.600072001440029e-05,2.6791435065962828e-05
55,2.000040000800016e-05,2.000040000800016e-05,4.8126925077003084e-05,0.00064655547841509,0.00020406595150306714
56,2.000040000800016e-05,2.000040000800016e-05,3.1173121924876995e-05,0.0016373218454731598,0.00032572079704644967
57,2.000040000800016e-05,2.000040000800016e-05,0.0,3.600072001440029e-05,2.6791435065962828e-05
58,4.000080001600032e-05,2.000040000800016e-05,3.191533911356454e-05,0.0022168674642080353,0.0004161173918082744
59,2.000040000800016e-05,2.000040000800016e-05,8.75035001400056e-06,0.0007480548166920017,0.0002016453752728298
60,2.000040000800016e-05,2.000040000800016e-05,0.0,3.600072001440029e-05,2.6791435065962828e-05
61,2.000040000800016e-05,2.000040000800016e-05,5.5666289151566066e-05,0.0017169123566404933,0.000133893051938227
62,2.000040000800016e-05,2.000040000800016e-05,5.015825633025321e-05,0.001139356064940712,0.00025956285768208813
63,2.000040000800016e-05,2.000040000800016e-05,0.0,3.600072001440029e-05,2.6791435065962828e-05
64,4.000080001600032e-05,2.000040000800016e-05,3.046996879875195e-06,0.0008320798679592129,0.0002449639936868844
65,2.000040000800016e-05,2.000040000800016e-05,2.953243129725189e-05,0.0011904482813393522,0.00027468126970948633
66,2.000040000800016e-05,2.000040000800016e-05,0.0,3.600072001440029e-05,2.6791435065962828e-05
67,2.000040000800016e-05,2.000040000800016e-05,1.265675627025081e-05,0.0008469787478368429,0.0002100473341362863
68,2.000040000800016e-05,2.000040000800016e-05,2.734484379375175e-06,0.0003800895114555696,0.00015989016456632445
69,2.000040000800016e-05,2.000040000800016e-05,0.0,3.600072001440029e-05,2.6791435065962828e-05
70,4.000080001600032e-05,2.000040000800016e-05,4.648623444937798e-05,0.0019468831338515292,0.0003075228741748622
71,2.000040000800016e-05,2.000040000800016e-05,0.00013148963458538341,0.0021385397272575854,0.00035333033984164404
72,2.000040000800016e-05,2.000040000800016e-05,0.0,3.600072001440029e-05,2.6791435065962828e-05
73,2.000040000800016e-05,2.000040000800016e-05,4.043130475219009e-05,0.0005373122487491485,0.00018353822369198683
74,2.000040000800016e-05,2.000040000800016e-05,3.3516965678627146e-05,0.0014973188288233078,0.0003115611461439256
75,2.000040000800016e-05,2.000040000800016e-05,0.0,3.600072001440029e-05,2.6791435065962828e-05
76,4.000080001600032e-05,2.000040000800016e-05,2.5782281291251652e-05,0.0017425276435642763,0.0003790360175983672
77,2.000040000800016e-05,2.000040000800016e-05,9.453503140125606e-06,0.0005525243320559096,0.0001619743374775323
78,2.000040000800016e-05,2.000040000800016e-05,0.0,3.600072001440029e-05,2.6791435065962828e-05
79,2.000040000800016e-05,2.000040000800016e-05,4.101726569062763e-06,0.000205447939529693,0.00010721905296009102
80,2.000040000800016e-05,2.000040000800016e-05,3.058716098643946e-05,0.0019546296380272767,0.00028652075735823674
81,2.000040000800016e-05,2.000040000800016e-05,0.0,3.600072001440029e-05,2.6791435065962828e-05
82,4.000080001600032e-05,2.000040000800016e-05,3.867342193687747e-05,0.000776189173455352,0.00023049341040463494
83,2.000040000800016e-05,2.000040000800016e-05,4.726751570062803e-05,0.0008554399833741402,0.000266272609498262
84,2.000040000800016e-05,2.000040000800016e-05,0.0,3.600072001440029e-05,2.6791435065962828e-05
85,2.000040000800016e-05,2.000040000800016e-05,1.40630625225009e-06,0.00039536568261371133,0.00015888139194461585
86,2.000040000800016e-05,2.000040000800016e-05,1.2891140645625826e-05,0.0006327234693479077,0.0001839026705018017
87,2.000040000800016e-05,2.000040000800016e-05,0.0,3.600072001440029e-05,2.6791435065962828e-05
88,4.000080001600032e-05,2.000040000800016e-05,3.054809692387696e-05,0.00230211878226031,0.00042010785852215226
89,2.000040000800016e-05,2.000040000800016e-05,1.40630625225009e-05,0.0008606064574074719,0.00023770728006349928
90,2.000040000800016e-05,2.000040000800016e-05,0.0,3.600072001440029e-05,2.6791435065962828e-05
91,2.000040000800016e-05,2.000040000800016e-05,0.00016172521900876036,0.002465962992549466,0.00026791763219066527
92,2.000040000800016e-05,2.000040000800016e-05,5.511939227569103e-05,0.0018897430284593052,0.0002520075579025898
93,2.000040000800016e-05,2.000040000800016e-05,0.0,3.600072001440029e-05,2.6791435065962828e-05
94,4.000080001600032e-05,2.000040000800016e-05,0.00011074661736469459,0.00214565541836931,0.0004195228977352492
95,2.000040000800016e-05,2.000040000800016e-05,2.8712085983439338e-05,0.0005357007086445649,0.0001690105429830091
96,2.000040000800016e-05,2.000040000800016e-05,0.0,3.600072001440029e-05,2.6791435065962828e-05
97,2.000040000800016e-05,2.000040000800016e-05,3.2266915676627064e-05,0.0003153064234215481,0.00012165464064942047
98,2.000040000800016e-05,2.000040000800016e-05,2.734484379375175e-05,0.0011964894361917269,0.00027316703095624814
99,2.000040000800016e-05,2.000040000800016e-05,0.0,3.5556266680889173e-05,2.5632459979737464e-05
100,4.000080001600032e-05,2.000040000800016e-05,7.8128125125005e-06,0.0004725653750854636,0.00019398747402794852
101,2.000040000800016e-05,2.000040000800016e-05,2.0508632845313812e-05,0.0013893576219878455,0.0003080112063541155
102,2.000040000800016e-05,2.000040000800016e-05,0.0,3.5556266680889173e-05,2.5632459979737464e-05
103,2.000040000800016e-05,2.000040000800016e-05,0.00015633437837513501,0.002483461307285695,0.0002475352075007352
104,2.000040000800016e-05,2.000040000800016e-05,4.6876875075003e-07,0.00029920354810463574,0.00013967939830998238
105,2.000040000800016e-05,2.000040000800016e-05,0.0,3.5556266680889173e-05,2.5632459979737464e-05
106,4.000080001600032e-05,2.000040000800016e-05,4.031411256450258e-05,0.0019616517938218195,0.0003287088342617083
107,2.000040000800016e-05,2.000040000800016e-05,0.00012891140645625824,0.002111351525363564,0.00032910915467266753
108,2.000040000800016e-05,2.000040000800016e-05,0.0,3.5556266680889173e-05,2.5632459979737464e-05
109,2.000040000800016e-05,2.000040000800016e-05,3.531391255650226e-05,0.0006842504056668773,0.00019808580499722255
110,2.000040000800016e-05,2.000040000800016e-05,4.855662976519061e-05,0.0006652541297895852,0.00023419071460916381
111,2.000040000800016e-05,2.000040000800016e-05,0.0,3.5556266680889173e-05,2.5632459979737464e-05
112,4.000080001600032e-05,2.000040000800016e-05,3.28138125525021e-05,0.0016749179296388405,0.00037731406229140604
113,2.000040000800016e-05,2.000040000800016e-05,1.40630625225009e-06,0.0003517217655342974,0.0001522011142707822
114,2.000040000800016e-05,2.000040000800016e-05,0.0,3.5556266680889173e-05,2.5632459979737464e-05
115,2.000040000800016e-05,2.000040000800016e-05,0.0,0.00016302212836709562,9.569674486908088e-05
116,2.000040000800016e-05,2.000040000800016e-05,1.015665626625065e-05,0.0006266080107111268,0.00020055236303451909
117,2.000040000800016e-05,2.000040000800016e-05,0.0,3.5556266680889173e-05,2.5632459979737464e-05
118,4.000080001600032e-05,2.000040000800016e-05,9.023798451938077e-06,0.0007721174520841629,0.00023134297786867633
119,2.000040000800016e-05,2.000040000800016e-05,1.1602026581063243e-05,0.0006061426453915937,0.0002235612762996218
120,2.000040000800016e-05,2.000040000800016e-05,0.0,3.5556266680889173e-05,2.5632459979737464e-05
121,2.000040000800016e-05,2.000040000800016e-05,0.00012246583613344535,0.0019463465927541418,0.00023651342968315748
122,2.000040000800016e-05,2.000040000800016e-05,5.859609384375375e-05,0.0017334907555162861,0.00015163435850862743
123,2.000040000800016e-05,2.000040000800016e-05,0.0,3.5556266680889173e-05,2.5632459979737464e-05
124,4.000080001600032e-05,2.000040000800016e-05,5.062702508100324e-05,0.0011711621106244025,0.00029948119246531787
125,2.000040000800016e-05,2.000040000800016e-05,6.328378135125405e-05,0.0011090141876438817,0.0002776330433674642
126,2.000040000800016e-05,2.000040000800016e-05,0.0,3.5556266680889173e-05,2.5632459979737464e-05
127,2.000040000800016e-05,2.000040000800016e-05,1.2578628145125806e-05,0.00033584287921920806,0.0001525090702809493
128,2.000040000800016e-05,2.000040000800016e-05,3.5548296931877278e-06,0.0008437019827379952,0.00025369213496616517
129,2.000040000800016e-05,2.000040000800016e-05,0.0,3.5556266680889173e-05,2.5632459979737464e-05
130,4.000080001600032e-05,2.000040000800016e-05,3.0626225049001964e-05,0.0012184495536004772,0.0003172675595499271
131,2.000040000800016e-05,2.000040000800016e-05,9.844143765750631e-06,0.0003399389058279311,0.0001404304313142342
132,2.000040000800016e-05,2.000040000800016e-05,0.0,3.5556266680889173e-05,2.5632459979737464e-05
133,2.000040000800016e-05,2.000040000800016e-05,3.28138125525021e-06,0.00018610205169751048,9.772705078872356e-05
134,2.000040000800016e-05,2.000040000800016e-05,1.312552502100084e-05,0.0008725460545143448,0.00024122763535444687
135,2.000040000800016e-05,2.000040000800016e-05,0.0,3.5556266680889173e-05,2.5632459979737464e-05
136,4.000080001600032e-05,2.000040000800016e-05,2.9298046921876876e-06,0.00039692308030122285,0.0001822192005681563
137,2.000040000800016e-05,2.000040000800016e-05,0.00015820945337813514,0.0025474915062543447,0.000295019898207237
138,2.000040000800016e-05,2.000040000800016e-05,0.0,3.5556266680889173e-05,2.5632459979737464e-05
139,2.000040000800016e-05,2.000040000800016e-05,0.0,0.0002548166747059682,0.00013193355247157726
140,2.000040000800016e-05,2.000040000800016e-05,1.1719218768750751e-06,0.0002884521237065938,0.0001438986087641239
141,2.000040000800016e-05,2.000040000800016e-05,0.0,3.5556266680889173e-05,2.5632459979737464e-05
142,4.000080001600032e-05,2.000040000800016e-05,0.000132778748649946,0.002192464842354953,0.00040979587735109587
143,2.000040000800016e-05,2.000040000800016e-05,4.0235984439377574e-05,0.0007182451680500437,0.00020972578402564884
144,2.000040000800016e-05,2.000040000800016e-05,0.0,3.5556266680889173e-05,2.5632459979737464e-05
145,2.000040000800016e-05,2.000040000800016e-05,1.359429377175087e-05,0.000510577203237817,0.00018186135713486404
146,2.000040000800016e-05,2.000040000800016e-05,4.078288131525261e-05,0.0005526672334293415,0.00021004044659670573
147,2.000040000800016e-05,2.000040000800016e-05,0.0,3.5556266680889173e-05,2.5632459979737464e-05
148,4.000080001600032e-05,2.000040000800016e-05,3.5040464118564744e-05,0.001532074183623381,0.00036065564946870666
149,2.000040000800016e-05,2.000040000800016e-05,1.796946877875115e-06,0.00022877430874692614,0.00012305758834499058
150,2.000040000800016e-05,2.000040000800016e-05,0.0,3.5556266680889173e-05,2.5632459979737464e-05
151,2.000040000800016e-05,2.000040000800016e-05,2.9298046921876876e-06,0.00029531258256791697,0.00011503652499246507
152,2.000040000800016e-05,2.000040000800016e-05,1.9766415656626265e-05,0.0013733856908210084,0.00029062478964870375
153,2.000040000800016e-05,2.000040000800016e-05,0.0,3.5556266680889173e-05,2.5632459979737464e-05
154,4.000080001600032e-05,2.000040000800016e-05,9.883207828313133e-06,0.0005665105955351685,0.00018467116869597803
155,2.000040000800016e-05,2.000040000800016e-05,0.0001593813752550102,0.0025429672857216145,0.0002883197250716277
156,2.000040000800016e-05,2.000040000800016e-05,0.0,3.5556266680889173e-05,2.5632459979737464e-05
157,2.000040000800016e-05,2.000040000800016e-05,7.03153126125045e-06,0.0006705214239559015,0.00019486758765254768
158,2.000040000800016e-05,2.000040000800016e-05,4.21891875675027e-06,0.0002162994594271791,0.0001202531869139395
159,2.000040000800016e-05,2.000040000800016e-05,0.0,3.5556266680889173e-05,2.5632459979737464e-05
160,4.000080001600032e-05,2.000040000800016e-05,3.398573442937718e-05,0.0019735871699254263,0.00033119636687467774
161,2.000040000800016e-05,2.000040000800016e-05,0.0001263331783271331,0.002051798797626993,0.0002995496547293757
162,2.000040000800016e-05,2.000040000800016e-05,0.0,3.5556266680889173e-05,2.5632459979737464e-05
163,2.000040000800016e-05,2.000040000800016e-05,3.59389375575023e-06,0.000331174176151371,0.00015088533551321396
164,2.000040000800016e-05,2.000040000800016e-05,3.902499849994e-05,0.0007869610751640994,0.00023750527883990868
165,2.000040000800016e-05,2.000040000800016e-05,0.0,3.5556266680889173e-05,2.5632459979737464e-05
166,4.000080001600032e-05,2.000040000800016e-05,4.7697220388815556e-05,0.0008813093907327095,0.0003073750181324876
167,2.000040000800016e-05,2.000040000800016e-05,0.0001465683627345094,0.0021361342804366292,0.00017511572876374777
168,2.000040000800016e-05,2.000040000800016e-05,0.0,3.5556266680889173e-05,2.5632459979737464e-05
169,2.000040000800016e-05,2.000040000800016e-05,9.570695327813114e-06,0.00020799971913850875,0.00010161074735753298
170,2.000040000800016e-05,2.000040000800016e-05,1.5625625025001001e-06,0.0004086406398151096,0.00018103240924806024
171,2.000040000800016e-05,2.000040000800016e-05,0.0,3.5556266680889173e-05,2.5632459979737464e-05
172,4.000080001600032e-05,2.000040000800016e-05,1.3320845333813353e-05,0.0006485963218171576,0.00021046920754746095
173,2.000040000800016e-05,2.000040000800016e-05,2.058676097043882e-05,0.000621837485972205,0.0002027160748434164
174,2.000040000800016e-05,2.000040000800016e-05,0.0,3.5556266680889173e-05,2.5632459979737464e-05
175,2.000040000800016e-05,2.000040000800016e-05,0.00015000600024000962,0.002364687218476919,0.00021288333489699374
176,2.000040000800016e-05,2.000040000800016e-05,2.109459378375135e-06,0.00025955636156638787,0.00012965403690419754
177,2.000040000800016e-05,2.000040000800016e-05,0.0,3.5556266680889173e-05,2.5632459979737464e-05
178,4.000080001600032e-05,2.000040000800016e-05,1.453183127325093e-05,0.0008883672219647316,0.0002737687482103799
179,2.000040000800016e-05,2.000040000800016e-05,1.0898873454938199e-05,0.0006256247740314336,0.00022582739140193672
180,2.000040000800016e-05,2.000040000800016e-05,0.0,3.5556266680889173e-05,2.5632459979737464e-05
181,2.000040000800016e-05,2.000040000800016e-05,2.81261250450018e-06,0.00032401568175957667,0.00014367590419580851
182,2.000040000800016e-05,2.000040000800016e-05,0.00016348310182407296,0.0025183586104219574,0.0003093103389241426
183,2.000040000800016e-05,2.000040000800016e-05,3.6329578183127325e-06,3.5556266680889173e-05,2.5632459979737464e-05
184,4.000080001600032e-05,2.000040000800016e-05,5.836170946837874e-05,0.0019085976918627478,0.0002905926021017435
185,2.000040000800016e-05,2.000040000800016e-05,0.0,0.00020040828878408723,0.00011608976305207215
186,2.000040000800016e-05,2.000040000800016e-05,0.0,3.5556266680889173e-05,2.5632459979737464e-05
187,2.000040000800016e-05,2.000040000800016e-05,1.7188187527501102e-06,0.00014596783163733448,8.86441641821381e-05
188,2.000040000800016e-05,2.000040000800016e-05,6.211185947437897e-05,0.0010927677170875453,0.00026203720175872974
189,2.000040000800016e-05,2.000040000800016e-05,0.0,3.5556266680889173e-05,2.5632459979737464e-05
190,4.000080001600032e-05,2.000040000800016e-05,2.8985534421376857e-05,0.0005515411379524228,0.0001929490575275666
191,2.000040000800016e-05,2.000040000800016e-05,1.2031731269250771e-05,0.000404862215498893,0.00019350067552501262
192,2.000040000800016e-05,2.000040000800016e-05,0.0,3.5556266680889173e-05,2.5632459979737464e-05
193,2.000040000800016e-05,2.000040000800016e-05,9.297246889875595e-06,0.0003070865119202043,0.00013389108690928605
194,2.000040000800016e-05,2.000040000800016e-05,3.254036411456459e-05,0.0003233413747160158,0.00013723623125315397
195,2.000040000800016e-05,2.000040000800016e-05,0.0,3.5556266680889173e-05,2.5632459979737464e-05
196,4.000080001600032e-05,2.000040000800016e-05,2.8438637545501822e-05,0.0012239311466379732,0.000315486102192223
197,2.000040000800016e-05,2.000040000800016e-05,1.1172321892875716e-05,0.00043415684976208876,0.00017642772921225552
198,2.000040000800016e-05,2.000040000800016e-05,0.0,3.500070001400028e-05,2.4268959878296102e-05
199,2.000040000800016e-05,2.000040000800016e-05,1.3945870334813394e-05,0.000409456726435151,0.00016397495414089352
200,2.000040000800016e-05,2.000040000800016e-05,8.125325013000521e-06,0.00047433627089184374,0.00019455711839816878
201,2.000040000800016e-05,2.000040000800016e-05,0.0,3.500070001400028e-05,2.4268959878296102e-05
202,4.000080001600032e-05,2.000040000800016e-05,2.1328978159126366e-05,0.0014306229952162728,0.0003564792497263588
203,2.000040000800016e-05,2.000040000800016e-05,6.09399375975039e-06,0.0002011911556763079,0.00011676785416509802
204,2.000040000800016e-05,2.000040000800016e-05,0.0,3.500070001400028e-05,2.4268959878296102e-05
205,2.000040000800016e-05,2.000040000800016e-05,1.1172321892875716e-05,0.00047845555391599404,0.0001256067397141582
206,2.000040000800016e-05,2.000040000800016e-05,0.00015813132525301012,0.002532669011115617,0.00028533101575015134
207,2.000040000800016e-05,2.000040000800016e-05,0.0,3.500070001400028e-05,2.4268959878296102e-05
208,4.000080001600032e-05,2.000040000800016e-05,5.078328133125326e-07,0.0003133572304993512,0.00015844182850196554
209,2.000040000800016e-05,2.000040000800016e-05,7.617492199687988e-06,0.0006424461314235815,0.00022843809986142596
210,2.000040000800016e-05,2.000040000800016e-05,0.0,3.500070001400028e-05,2.4268959878296102e-05
211,2.000040000800016e-05,2.000040000800016e-05,7.617492199687988e-06,0.00039585062158842727,0.00015701904537694262
212,2.000040000800016e-05,2.000040000800016e-05,5.078328133125326e-07,0.00019370224099967106,0.0001144311136501014
213,2.000040000800016e-05,2.000040000800016e-05,0.0,3.500070001400028e-05,2.4268959878296102e-05
214,4.000080001600032e-05,2.000040000800016e-05,0.00013020052052082083,0.0021626757703708706,0.0003813003653861714
215,2.000040000800016e-05,2.000040000800016e-05,3.9454703188127524e-05,0.0007392649463468119,0.0002148665407569828
216,2.000040000800016e-05,2.000040000800016e-05,0.0,3.500070001400028e-05,2.4268959878296102e-05
217,2.000040000800016e-05,2.000040000800016e-05,3.046996879875195e-06,0.00025774817857596036,0.0001312171325325175
218,2.000040000800016e-05,2.000040000800016e-05,3.562642505700228e-05,0.000705633658920997,0.00022715524813259717
219,2.000040000800016e-05,2.000040000800016e-05,0.0,3.500070001400028e-05,2.4268959878296102e-05
220,4.000080001600032e-05,2.000040000800016e-05,4.8986334453378134e-05,0.0006851233031957547,0.00026963161238127573
221,2.000040000800016e-05,2.000040000800016e-05,0.0,0.00026045363956606483,0.00013015458902407686
222,2.000040000800016e-05,2.000040000800016e-05,0.0,3.500070001400028e-05,2.4268959878296102e-05
223,2.000040000800016e-05,2.000040000800016e-05,2.734484379375175e-06,0.00012191295821079662,7.905979227419253e-05
224,2.000040000800016e-05,2.000040000800016e-05,2.4610359414376578e-06,0.00036000720014400285,0.0001681812030860883
225,2.000040000800016e-05,2.000040000800016e-05,0.0,3.500070001400028e-05,2.4268959878296102e-05
226,4.000080001600032e-05,2.000040000800016e-05,1.5234984399375976e-06,0.00036370780025879755,0.00017317325904368103
227,2.000040000800016e-05,2.000040000800016e-05,4.570495319812793e-06,0.0005123542797521583,0.00019074586982512006
228,2.000040000800016e-05,2.000040000800016e-05,0.0,3.500070001400028e-05,2.4268959878296102e-05
229,2.000040000800016e-05,2.000040000800016e-05,6.640890635625426e-06,0.00028875677274120104,0.00013545226237700079
230,2.000040000800016e-05,2.000040000800016e-05,0.0,0.00017307980324383508,0.00010669753033631322
231,2.000040000800016e-05,2.000040000800016e-05,0.0,3.500070001400028e-05,2.4268959878296102e-05
232,4.000080001600032e-05,2.000040000800016e-05,1.0664489079563183e-05,0.0006428484398200901,0.0002300570811156335
233,2.000040000800016e-05,2.000040000800016e-05,0.00015563122524900997,0.0024772070592033193,0.00026791158806231436
234,2.000040000800016e-05,2.000040000800016e-05,0.0,3.500070001400028e-05,2.4268959878296102e-05
235,2.000040000800016e-05,2.000040000800016e-05,4.961135945437818e-06,0.0002791134711856193,0.00013110597723913606
236,2.000040000800016e-05,2.000040000800016e-05,9.297246889875595e-06,0.0007838057364955937,0.00023850476997463262
237,2.000040000800016e-05,2.000040000800016e-05,0.0,3.500070001400028e-05,2.4268959878296102e-05
238,4.000080001600032e-05,2.000040000800016e-05,1.1953603144125765e-05,0.0006278158441667414,0.00025712639084183274
239,2.000040000800016e-05,2.000040000800016e-05,1.828198127925117e-05,0.00024403179526606282,0.00011285052075207898
240,2.000040000800016e-05,2.000040000800016e-05,0.0,3.500070001400028e-05,2.4268959878296102e-05
241,2.000040000800016e-05,2.000040000800016e-05,8.203453138125525e-07,0.00011433299532132373,7.606592296635711e-05
242,2.000040000800016e-05,2.000040000800016e-05,0.00012375495019800793,0.0019889875160633503,0.0002723642183353581
243,2.000040000800016e-05,2.000040000800016e-05,0.0,3.500070001400028e-05,2.4268959878296102e-05
244,4.000080001600032e-05,2.000040000800016e-05,6.152589853594144e-05,0.0017503982764366763,0.0001725064877816941
245,2.000040000800016e-05,2.000040000800016e-05,6.56276251050042e-06,0.0005088231738109563,0.0002044829277684487
246,2.000040000800016e-05,2.000040000800016e-05,0.0,3.500070001400028e-05,2.4268959878296102e-05
247,2.000040000800016e-05,2.000040000800016e-05,0.0,0.0002728924458403628,0.00012308284455113142
248,2.000040000800016e-05,2.000040000800016e-05,1.2773948457938318e-05,0.0004506198737930989,0.00014552069634047368
249,2.000040000800016e-05,2.000040000800016e-05,0.0,3.500070001400028e-05,2.4268959878296102e-05
250,4.000080001600032e-05,2.000040000800016e-05,6.38697422896916e-05,0.0011400728014560292,0.0003207402344477289
251,2.000040000800016e-05,2.000040000800016e-05,0.00014219318772750911,0.0021065860208216913,0.00019158849057869485
252,2.000040000800016e-05,2.000040000800016e-05,0.0,3.500070001400028e-05,2.4268959878296102e-05
253,2.000040000800016e-05,2.000040000800016e-05,2.5547896915876636e-05,0.0005198560188514383,0.00017135665125247478
254,2.000040000800016e-05,2.000040000800016e-05,1.2852076583063323e-05,0.0003466389223753266,0.00017353556023202274
255,2.000040000800016e-05,2.000040000800016e-05,0.0,3.500070001400028e-05,2.4268959878296102e-05
256,4.000080001600032e-05,2.000040000800016e-05,4.0626625065002604e-06,0.0008705288221336794,0.0002925744598604061
257,2.000040000800016e-05,2.000040000800016e-05,9.53163126525061e-06,0.00027066802164889,0.00012362617791873416
258,2.000040000800016e-05,2.000040000800016e-05,0.0,3.500070001400028e-05,2.4268959878296102e-05
259,2.000040000800016e-05,2.000040000800016e-05,0.0,0.00013729088141084856,8.549957825735807e-05
