target_property,model_name,dimension,importance
stopping_time,RandomForest,120,0.005484578549708846
stopping_time,RandomForest,121,0.007362426752306177
stopping_time,RandomForest,122,0.0071046455475916506
stopping_time,RandomForest,123,0.008292828544927557
stopping_time,RandomForest,124,0.004906830878258788
stopping_time,RandomForest,125,0.010174134851545993
stopping_time,RandomForest,126,0.00670695490600629
stopping_time,RandomForest,127,0.006643926303978029
maximum_excursion,RandomForest,0,0.007084577843989505
maximum_excursion,RandomForest,1,0.007565017211357448
maximum_excursion,RandomForest,2,0.007219345327097984
maximum_excursion,RandomForest,3,0.007869554972882928
maximum_excursion,RandomForest,4,0.006741023540591956
maximum_excursion,RandomForest,5,0.008118810606668242
maximum_excursion,RandomForest,6,0.007873844273237344
maximum_excursion,RandomForest,7,0.006979182292594204
maximum_excursion,RandomForest,8,0.00804637995380419
maximum_excursion,RandomForest,9,0.007628308510697848
maximum_excursion,RandomForest,10,0.007876354330462914
maximum_excursion,RandomForest,11,0.006285003739839726
maximum_excursion,RandomForest,12,0.006697643937077275
maximum_excursion,RandomForest,13,0.0074537888203245455
maximum_excursion,RandomForest,14,0.007586265703542605
maximum_excursion,RandomForest,15,0.008195619444705877
maximum_excursion,RandomForest,16,0.008472216718520002
maximum_excursion,RandomForest,17,0.009572558403500112
maximum_excursion,RandomForest,18,0.0072121837356195805
maximum_excursion,RandomForest,19,0.00689356372890879
maximum_excursion,RandomForest,20,0.007161889424748535
maximum_excursion,RandomForest,21,0.007683792339613815
maximum_excursion,RandomForest,22,0.006707566435842459
maximum_excursion,RandomForest,23,0.007824963210233668
maximum_excursion,RandomForest,24,0.008378007025626045
maximum_excursion,RandomForest,25,0.00705423360872731
maximum_excursion,RandomForest,26,0.00710610074079719
maximum_excursion,RandomForest,27,0.0073449266048373745
maximum_excursion,RandomForest,28,0.007915291106778846
maximum_excursion,RandomForest,29,0.007738556792066932
maximum_excursion,RandomForest,30,0.007981869415832166
maximum_excursion,RandomForest,31,0.007161993234108826
maximum_excursion,RandomForest,32,0.007410548832418047
maximum_excursion,RandomForest,33,0.0064973754499785125
maximum_excursion,RandomForest,34,0.008338237914958389
maximum_excursion,RandomForest,35,0.007077654712882265
maximum_excursion,RandomForest,36,0.007651087962262224
maximum_excursion,RandomForest,37,0.00787484516033519
maximum_excursion,RandomForest,38,0.008120250961214295
maximum_excursion,RandomForest,39,0.007693606566248595
maximum_excursion,RandomForest,40,0.006750370796538256
maximum_excursion,RandomForest,41,0.00738139761468592
maximum_excursion,RandomForest,42,0.008184054486260159
maximum_excursion,RandomForest,43,0.007757959352974626
maximum_excursion,RandomForest,44,0.008194876681955019
maximum_excursion,RandomForest,45,0.0074937728193381
maximum_excursion,RandomForest,46,0.007254732319816512
maximum_excursion,RandomForest,47,0.00685008034782342
maximum_excursion,RandomForest,48,0.00822374879909241
maximum_excursion,RandomForest,49,0.008275388656114597
maximum_excursion,RandomForest,50,0.00840076746983973
maximum_excursion,RandomForest,51,0.008040258358579213
maximum_excursion,RandomForest,52,0.007774663052818298
maximum_excursion,RandomForest,53,0.007169254099839514
maximum_excursion,RandomForest,54,0.008044978220883608
maximum_excursion,RandomForest,55,0.008203074215959111
maximum_excursion,RandomForest,56,0.009812033028289178
maximum_excursion,RandomForest,57,0.008451045722724712
maximum_excursion,RandomForest,58,0.008574136441304586
maximum_excursion,RandomForest,59,0.007234240697143593
maximum_excursion,RandomForest,60,0.0072240218223162634
maximum_excursion,RandomForest,61,0.006370993928332005
maximum_excursion,RandomForest,62,0.006864810904810413
maximum_excursion,RandomForest,63,0.00712172823818491
maximum_excursion,RandomForest,64,0.009749299089503711
maximum_excursion,RandomForest,65,0.007370839064008384
maximum_excursion,RandomForest,66,0.007168344793242648
maximum_excursion,RandomForest,67,0.0076702095036437394
maximum_excursion,RandomForest,68,0.006896381014019857
maximum_excursion,RandomForest,69,0.007763515135749957
maximum_excursion,RandomForest,70,0.0064534740169767775
maximum_excursion,RandomForest,71,0.007510812843431085
maximum_excursion,RandomForest,72,0.0077463250856727285
maximum_excursion,RandomForest,73,0.007088207763902089
maximum_excursion,RandomForest,74,0.008092530425197576
maximum_excursion,RandomForest,75,0.008819879759748355
maximum_excursion,RandomForest,76,0.007011379207766214
maximum_excursion,RandomForest,77,0.006243991655887279
maximum_excursion,RandomForest,78,0.007876723067673359
maximum_excursion,RandomForest,79,0.009045212122651356
maximum_excursion,RandomForest,80,0.010083196254554273
maximum_excursion,RandomForest,81,0.007864699966395779
maximum_excursion,RandomForest,82,0.009364282152133141
maximum_excursion,RandomForest,83,0.008598689420365924
maximum_excursion,RandomForest,84,0.008038682625782605
maximum_excursion,RandomForest,85,0.007922309231726498
maximum_excursion,RandomForest,86,0.008801966706896942
maximum_excursion,RandomForest,87,0.0071952335916506405
maximum_excursion,RandomForest,88,0.007130214666255498
maximum_excursion,RandomForest,89,0.007796131944206963
maximum_excursion,RandomForest,90,0.007417487154440562
maximum_excursion,RandomForest,91,0.0068990940637899175
maximum_excursion,RandomForest,92,0.00885872381154067
maximum_excursion,RandomForest,93,0.008204869869225653
maximum_excursion,RandomForest,94,0.008651298380113394
maximum_excursion,RandomForest,95,0.009890533304293084
maximum_excursion,RandomForest,96,0.00811878451562579
maximum_excursion,RandomForest,97,0.0076842898494651115
maximum_excursion,RandomForest,98,0.00708542084968322
maximum_excursion,RandomForest,99,0.008066516323111981
maximum_excursion,RandomForest,100,0.0077865855247546524
maximum_excursion,RandomForest,101,0.007852116148012388
maximum_excursion,RandomForest,102,0.008994690257656954
maximum_excursion,RandomForest,103,0.012258335495230649
maximum_excursion,RandomForest,104,0.007589839807984521
maximum_excursion,RandomForest,105,0.007928465050575451
maximum_excursion,RandomForest,106,0.008834397996763457
maximum_excursion,RandomForest,107,0.007805343207196625
maximum_excursion,RandomForest,108,0.006949181160732207
maximum_excursion,RandomForest,109,0.009168949800848184
maximum_excursion,RandomForest,110,0.006590864623069381
maximum_excursion,RandomForest,111,0.008095163842645442
maximum_excursion,RandomForest,112,0.007908520471325804
maximum_excursion,RandomForest,113,0.007351488840097999
maximum_excursion,RandomForest,114,0.007608227343136559
maximum_excursion,RandomForest,115,0.00774259532719236
maximum_excursion,RandomForest,116,0.007679169371805093
maximum_excursion,RandomForest,117,0.008548601808286474
maximum_excursion,RandomForest,118,0.008310133290416402
maximum_excursion,RandomForest,119,0.009303215620818464
maximum_excursion,RandomForest,120,0.007853087422512232
maximum_excursion,RandomForest,121,0.008460139128361422
maximum_excursion,RandomForest,122,0.0069360768230182866
maximum_excursion,RandomForest,123,0.006572480596075079
maximum_excursion,RandomForest,124,0.008542641072700318
maximum_excursion,RandomForest,125,0.007849828216912155
maximum_excursion,RandomForest,126,0.008461620761411048
maximum_excursion,RandomForest,127,0.007092263089569717
binary_length,RandomForest,0,0.0067936283604866365
binary_length,RandomForest,1,0.006889838218799913
binary_length,RandomForest,2,0.008512319707107625
binary_length,RandomForest,3,0.007194436710269985
binary_length,RandomForest,4,0.00639250245703263
binary_length,RandomForest,5,0.00786608197609143
binary_length,RandomForest,6,0.007222081643101103
binary_length,RandomForest,7,0.007136192007675099
binary_length,RandomForest,8,0.007783906273885144
binary_length,RandomForest,9,0.007822451216192646
binary_length,RandomForest,10,0.006905642597955211
binary_length,RandomForest,11,0.0066178914949272015
binary_length,RandomForest,12,0.006870270616750542
binary_length,RandomForest,13,0.007946009884808704
binary_length,RandomForest,14,0.00801941164454361
binary_length,RandomForest,15,0.008318831679737357
binary_length,RandomForest,16,0.00759604865393679
binary_length,RandomForest,17,0.009308559925476963
binary_length,RandomForest,18,0.007838146071186535
binary_length,RandomForest,19,0.007353123648289761
binary_length,RandomForest,20,0.0072463059637009886
binary_length,RandomForest,21,0.008096124572694593
binary_length,RandomForest,22,0.006813713076700886
binary_length,RandomForest,23,0.008197454443430832
binary_length,RandomForest,24,0.009738421672277477
binary_length,RandomForest,25,0.0071326651062098515
binary_length,RandomForest,26,0.006963817502368232
binary_length,RandomForest,27,0.00630751231198359
binary_length,RandomForest,28,0.007168840058547714
binary_length,RandomForest,29,0.0075812938219166365
binary_length,RandomForest,30,0.0066501252345804885
binary_length,RandomForest,31,0.007539316968891497
binary_length,RandomForest,32,0.007365987687487978
binary_length,RandomForest,33,0.007153065949330179
binary_length,RandomForest,34,0.008605372087532117
binary_length,RandomForest,35,0.0071382485990847695
binary_length,RandomForest,36,0.008357223707672745
binary_length,RandomForest,37,0.008837398133194492
binary_length,RandomForest,38,0.007466577888945833
binary_length,RandomForest,39,0.008572773849063065
binary_length,RandomForest,40,0.006318128387193013
binary_length,RandomForest,41,0.008451449024641086
binary_length,RandomForest,42,0.006358395931907204
binary_length,RandomForest,43,0.008670229983086841
binary_length,RandomForest,44,0.00640820401965767
binary_length,RandomForest,45,0.008898365392518679
binary_length,RandomForest,46,0.007226346333476766
binary_length,RandomForest,47,0.0060705125262342
binary_length,RandomForest,48,0.0067435304285263275
binary_length,RandomForest,49,0.008288273349239778
binary_length,RandomForest,50,0.00846783966777169
binary_length,RandomForest,51,0.007130800654293322
binary_length,RandomForest,52,0.007881178862341628
binary_length,RandomForest,53,0.008923799072728625
binary_length,RandomForest,54,0.00790062325022035
binary_length,RandomForest,55,0.0065329017460498216
binary_length,RandomForest,56,0.007110558542716186
binary_length,RandomForest,57,0.006925764317265708
binary_length,RandomForest,58,0.007319947357924741
binary_length,RandomForest,59,0.0076000521693922
binary_length,RandomForest,60,0.008033857178624189
binary_length,RandomForest,61,0.00697634378328874
binary_length,RandomForest,62,0.0076441827293918935
binary_length,RandomForest,63,0.007697348779686095
binary_length,RandomForest,64,0.010754002889367582
binary_length,RandomForest,65,0.00758390628677046
binary_length,RandomForest,66,0.008508103526728405
binary_length,RandomForest,67,0.008572005959901707
binary_length,RandomForest,68,0.007496790877520472
binary_length,RandomForest,69,0.00835347270995605
binary_length,RandomForest,70,0.006740102135256926
binary_length,RandomForest,71,0.007321554197622407
binary_length,RandomForest,72,0.006472653947028133
binary_length,RandomForest,73,0.00701554136276245
binary_length,RandomForest,74,0.006747312624067622
binary_length,RandomForest,75,0.007285014396077249
binary_length,RandomForest,76,0.006849539811692532
binary_length,RandomForest,77,0.006747412504614994
binary_length,RandomForest,78,0.007541377824965172
binary_length,RandomForest,79,0.008019787406994671
binary_length,RandomForest,80,0.009486890357653318
binary_length,RandomForest,81,0.007373510919063233
binary_length,RandomForest,82,0.009710586586698714
binary_length,RandomForest,83,0.007595588046943479
binary_length,RandomForest,84,0.008239946130468356
binary_length,RandomForest,85,0.007469501960069687
binary_length,RandomForest,86,0.007705683398166218
binary_length,RandomForest,87,0.007731560223468356
binary_length,RandomForest,88,0.007227840875230869
binary_length,RandomForest,89,0.007112873373117873
binary_length,RandomForest,90,0.009009227951269563
binary_length,RandomForest,91,0.006266556334643113
binary_length,RandomForest,92,0.00734160944937471
binary_length,RandomForest,93,0.007190782334975418
binary_length,RandomForest,94,0.007613512633255751
binary_length,RandomForest,95,0.01111076390585559
binary_length,RandomForest,96,0.0069639821751374675
binary_length,RandomForest,97,0.010320552547270908
binary_length,RandomForest,98,0.007373071892524502
binary_length,RandomForest,99,0.009066171054631646
binary_length,RandomForest,100,0.00946723848135221
binary_length,RandomForest,101,0.009988636345062673
binary_length,RandomForest,102,0.008844994496706905
binary_length,RandomForest,103,0.011394847245303883
binary_length,RandomForest,104,0.007418086516229235
binary_length,RandomForest,105,0.007448660582826347
binary_length,RandomForest,106,0.008984787435110197
binary_length,RandomForest,107,0.007048671042135074
binary_length,RandomForest,108,0.006992017936527288
binary_length,RandomForest,109,0.009127272042060233
binary_length,RandomForest,110,0.00688788862086992
binary_length,RandomForest,111,0.008660348173277922
binary_length,RandomForest,112,0.008286689410269107
binary_length,RandomForest,113,0.007705065837248037
binary_length,RandomForest,114,0.008996799181690225
binary_length,RandomForest,115,0.009614342294354426
binary_length,RandomForest,116,0.007249642611150816
binary_length,RandomForest,117,0.009320940337691628
binary_length,RandomForest,118,0.0067447853422150554
binary_length,RandomForest,119,0.010671596203341616
binary_length,RandomForest,120,0.0077379542477180666
binary_length,RandomForest,121,0.008416303497117797
binary_length,RandomForest,122,0.006767851662063026
binary_length,RandomForest,123,0.007980549570123743
binary_length,RandomForest,124,0.007642237408269617
binary_length,RandomForest,125,0.007975142127248761
binary_length,RandomForest,126,0.009335967799333017
binary_length,RandomForest,127,0.006473646029512016
level_set,RandomForest,0,0.008104359007692174
level_set,RandomForest,1,0.0077891992999169326
level_set,RandomForest,2,0.006942449244675973
level_set,RandomForest,3,0.007649034059821961
level_set,RandomForest,4,0.007238755038398109
level_set,RandomForest,5,0.007479064982007183
level_set,RandomForest,6,0.008807358634750967
level_set,RandomForest,7,0.008130301920527395
level_set,RandomForest,8,0.007918323659601536
level_set,RandomForest,9,0.007187656281703171
level_set,RandomForest,10,0.006851474577955903
level_set,RandomForest,11,0.00838898275835633
level_set,RandomForest,12,0.007789022834395007
level_set,RandomForest,13,0.008720872907804015
level_set,RandomForest,14,0.006248616167979113
level_set,RandomForest,15,0.00855392177724308
level_set,RandomForest,16,0.006898511424356593
level_set,RandomForest,17,0.007345827629924651
level_set,RandomForest,18,0.00726636733216335
level_set,RandomForest,19,0.008610444066341072
level_set,RandomForest,20,0.00817468258188242
level_set,RandomForest,21,0.007486709912697789
level_set,RandomForest,22,0.008098111006350292
level_set,RandomForest,23,0.007256885950062605
level_set,RandomForest,24,0.00847946090535203
level_set,RandomForest,25,0.006973451761750617
level_set,RandomForest,26,0.008620944649303115
level_set,RandomForest,27,0.007317680364967674
level_set,RandomForest,28,0.0073685098258962954
level_set,RandomForest,29,0.007947559268699566
level_set,RandomForest,30,0.00874868810789642
level_set,RandomForest,31,0.00776098929972231
level_set,RandomForest,32,0.007827822514957108
level_set,RandomForest,33,0.007361306443292524
level_set,RandomForest,34,0.007433755194273963
level_set,RandomForest,35,0.007417765559813288
level_set,RandomForest,36,0.0075300936627599015
level_set,RandomForest,37,0.009506208016471422
level_set,RandomForest,38,0.00785191211385999
level_set,RandomForest,39,0.008571018006195075
level_set,RandomForest,40,0.007587158081193007
level_set,RandomForest,41,0.00864774900816043
level_set,RandomForest,42,0.006693734256746864
level_set,RandomForest,43,0.007996734398446875
level_set,RandomForest,44,0.007699500391839831
level_set,RandomForest,45,0.007475357937165727
level_set,RandomForest,46,0.008053313254199038
level_set,RandomForest,47,0.006572796796307337
level_set,RandomForest,48,0.00755701172006646
level_set,RandomForest,49,0.007970668682240802
level_set,RandomForest,50,0.007845652556123534
level_set,RandomForest,51,0.007321323704454897
level_set,RandomForest,52,0.007827658921907356
level_set,RandomForest,53,0.007698459094171502
level_set,RandomForest,54,0.008011889102160049
level_set,RandomForest,55,0.007871256661679007
level_set,RandomForest,56,0.007299845677994086
level_set,RandomForest,57,0.006309943960154199
level_set,RandomForest,58,0.007436901851189531
level_set,RandomForest,59,0.009296115515057511
level_set,RandomForest,60,0.009098548462226417
level_set,RandomForest,61,0.008066243989080691
level_set,RandomForest,62,0.00769921220490887
level_set,RandomForest,63,0.008192147133386923
level_set,RandomForest,64,0.007595222258291514
level_set,RandomForest,65,0.007304697917987142
level_set,RandomForest,66,0.007338951914896831
level_set,RandomForest,67,0.007324694572400758
level_set,RandomForest,68,0.007449623939226581
level_set,RandomForest,69,0.007958208822158875
level_set,RandomForest,70,0.007053424232049135
level_set,RandomForest,71,0.00804395127618054
level_set,RandomForest,72,0.006756522041913834
level_set,RandomForest,73,0.008545678892275251
